,USAGE,season,period,cost,storage_available,storage_send,grid_store,purchase_peak,purchase_offpeak,grid_demand_peak,grid_demand_offpeak
2011-01-10 07:00:00,0.898,non_summer,peak,0.18266,6.0,0.898,0.0,0.0,0.0,0.0,0.0
2011-01-10 08:00:00,0.795,non_summer,peak,0.18266,5.102,0.795,0.0,0.0,0.0,0.0,0.0
2011-01-10 09:00:00,0.74,non_summer,peak,0.18266,4.307,0.74,0.0,0.0,0.0,0.0,0.0
2011-01-10 10:00:00,0.726,non_summer,peak,0.18266,3.567,0.726,0.0,0.0,0.0,0.0,0.0
2011-01-10 11:00:00,0.709,non_summer,offpeak,0.05209,2.841,0.0,0.24,0.0,0.949,0.0,0.709
2011-01-10 12:00:00,0.739,non_summer,offpeak,0.05209,3.0810000000000004,0.0,0.24,0.0,0.979,0.0,0.739
2011-01-10 13:00:00,0.842,non_summer,offpeak,0.05209,3.3210000000000006,0.0,0.24,0.0,1.0819999999999999,0.0,0.842
2011-01-10 14:00:00,1.006,non_summer,offpeak,0.05209,3.561000000000001,0.0,0.24,0.0,1.246,0.0,1.006
2011-01-10 15:00:00,1.093,non_summer,offpeak,0.05209,3.801000000000001,0.0,0.24,0.0,1.333,0.0,1.093
2011-01-10 16:00:00,1.1440000000000001,non_summer,offpeak,0.05209,4.041000000000001,0.0,0.24,0.0,1.3840000000000001,0.0,1.1440000000000001
2011-01-10 17:00:00,1.097,non_summer,peak,0.18266,4.2810000000000015,1.097,0.0,0.0,0.0,0.0,0.0
2011-01-10 18:00:00,1.133,non_summer,peak,0.18266,3.1840000000000015,1.133,0.0,0.0,0.0,0.0,0.0
2011-01-10 19:00:00,1.087,non_summer,peak,0.18266,2.0510000000000015,0.25100000000000167,0.0,0.8359999999999983,0.0,0.8359999999999983,0.0
2011-01-10 20:00:00,1.0070000000000001,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,1.0070000000000001,0.0,1.0070000000000001,0.0
2011-01-10 21:00:00,1.012,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.252,0.0,1.012
2011-01-10 22:00:00,0.995,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.2349999999999999,0.0,0.995
2011-01-10 23:00:00,0.926,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.166,0.0,0.926
2011-01-11 00:00:00,0.983,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.2229999999999999,0.0,0.983
2011-01-11 01:00:00,1.308,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.548,0.0,1.308
2011-01-11 02:00:00,1.493,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.733,0.0,1.493
2011-01-11 03:00:00,1.431,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.671,0.0,1.431
2011-01-11 04:00:00,1.345,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.585,0.0,1.345
2011-01-11 05:00:00,1.204,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.444,0.0,1.204
2011-01-11 06:00:00,1.0070000000000001,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,1.247,0.0,1.0070000000000001
2011-01-11 07:00:00,0.856,non_summer,peak,0.18266,4.200000000000002,0.856,0.0,0.0,0.0,0.0,0.0
2011-01-11 08:00:00,0.755,non_summer,peak,0.18266,3.344000000000002,0.755,0.0,0.0,0.0,0.0,0.0
2011-01-11 09:00:00,0.7000000000000001,non_summer,peak,0.18266,2.589000000000002,0.7000000000000001,0.0,0.0,0.0,0.0,0.0
2011-01-11 10:00:00,0.678,non_summer,peak,0.18266,1.889000000000002,0.08900000000000219,0.0,0.5889999999999977,0.0,0.5889999999999977,0.0
2011-01-11 11:00:00,0.675,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,0.915,0.0,0.675
2011-01-11 12:00:00,0.726,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,0.966,0.0,0.726
2011-01-11 13:00:00,0.968,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.208,0.0,0.968
2011-01-11 14:00:00,1.054,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.294,0.0,1.054
2011-01-11 15:00:00,1.022,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.262,0.0,1.022
2011-01-11 16:00:00,1.0070000000000001,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.247,0.0,1.0070000000000001
2011-01-11 17:00:00,1.029,non_summer,peak,0.18266,3.240000000000001,1.029,0.0,0.0,0.0,0.0,0.0
2011-01-11 18:00:00,1.0190000000000001,non_summer,peak,0.18266,2.211000000000001,0.41100000000000136,0.0,0.6079999999999988,0.0,0.6079999999999988,0.0
2011-01-11 19:00:00,0.972,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.972,0.0,0.972,0.0
2011-01-11 20:00:00,0.969,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.969,0.0,0.969,0.0
2011-01-11 21:00:00,0.91,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.15,0.0,0.91
2011-01-11 22:00:00,0.885,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.125,0.0,0.885
2011-01-11 23:00:00,0.885,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.125,0.0,0.885
2011-01-12 00:00:00,0.9410000000000001,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.181,0.0,0.9410000000000001
2011-01-12 01:00:00,1.29,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.53,0.0,1.29
2011-01-12 02:00:00,1.5,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.74,0.0,1.5
2011-01-12 03:00:00,1.467,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.707,0.0,1.467
2011-01-12 04:00:00,1.361,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.601,0.0,1.361
2011-01-12 05:00:00,1.238,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.478,0.0,1.238
2011-01-12 06:00:00,1.012,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,1.252,0.0,1.012
2011-01-12 07:00:00,0.844,non_summer,peak,0.18266,4.200000000000002,0.844,0.0,0.0,0.0,0.0,0.0
2011-01-12 08:00:00,0.755,non_summer,peak,0.18266,3.356000000000002,0.755,0.0,0.0,0.0,0.0,0.0
2011-01-12 09:00:00,0.713,non_summer,peak,0.18266,2.601000000000002,0.713,0.0,0.0,0.0,0.0,0.0
2011-01-12 10:00:00,0.6970000000000001,non_summer,peak,0.18266,1.8880000000000021,0.0880000000000023,0.0,0.6089999999999978,0.0,0.6089999999999978,0.0
2011-01-12 11:00:00,0.7030000000000001,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,0.9430000000000001,0.0,0.7030000000000001
2011-01-12 12:00:00,0.736,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,0.976,0.0,0.736
2011-01-12 13:00:00,0.98,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.22,0.0,0.98
2011-01-12 14:00:00,1.145,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.385,0.0,1.145
2011-01-12 15:00:00,1.119,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.359,0.0,1.119
2011-01-12 16:00:00,1.026,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.266,0.0,1.026
2011-01-12 17:00:00,0.989,non_summer,peak,0.18266,3.240000000000001,0.989,0.0,0.0,0.0,0.0,0.0
2011-01-12 18:00:00,0.909,non_summer,peak,0.18266,2.2510000000000012,0.4510000000000014,0.0,0.45799999999999863,0.0,0.45799999999999863,0.0
2011-01-12 19:00:00,0.877,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.877,0.0,0.877,0.0
2011-01-12 20:00:00,0.873,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.873,0.0,0.873,0.0
2011-01-12 21:00:00,0.8300000000000001,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.07,0.0,0.8300000000000001
2011-01-12 22:00:00,0.807,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.0470000000000002,0.0,0.807
2011-01-12 23:00:00,0.8170000000000001,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.057,0.0,0.8170000000000001
2011-01-13 00:00:00,0.93,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.17,0.0,0.93
2011-01-13 01:00:00,1.299,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.539,0.0,1.299
2011-01-13 02:00:00,1.446,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.686,0.0,1.446
2011-01-13 03:00:00,1.415,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.655,0.0,1.415
2011-01-13 04:00:00,1.294,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.534,0.0,1.294
2011-01-13 05:00:00,1.21,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.45,0.0,1.21
2011-01-13 06:00:00,1.044,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,1.284,0.0,1.044
2011-01-13 07:00:00,0.869,non_summer,peak,0.18266,4.200000000000002,0.869,0.0,0.0,0.0,0.0,0.0
2011-01-13 08:00:00,0.777,non_summer,peak,0.18266,3.331000000000002,0.777,0.0,0.0,0.0,0.0,0.0
2011-01-13 09:00:00,0.725,non_summer,peak,0.18266,2.554000000000002,0.725,0.0,0.0,0.0,0.0,0.0
2011-01-13 10:00:00,0.724,non_summer,peak,0.18266,1.829000000000002,0.029000000000002135,0.0,0.6949999999999978,0.0,0.6949999999999978,0.0
2011-01-13 11:00:00,0.727,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,0.967,0.0,0.727
2011-01-13 12:00:00,0.793,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.033,0.0,0.793
2011-01-13 13:00:00,0.967,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.2069999999999999,0.0,0.967
2011-01-13 14:00:00,1.18,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.42,0.0,1.18
2011-01-13 15:00:00,1.106,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.346,0.0,1.106
2011-01-13 16:00:00,1.0210000000000001,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.2610000000000001,0.0,1.0210000000000001
2011-01-13 17:00:00,1.0170000000000001,non_summer,peak,0.18266,3.240000000000001,1.0170000000000001,0.0,0.0,0.0,0.0,0.0
2011-01-13 18:00:00,0.873,non_summer,peak,0.18266,2.2230000000000008,0.42300000000000093,0.0,0.44999999999999907,0.0,0.44999999999999907,0.0
2011-01-13 19:00:00,0.905,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.905,0.0,0.905,0.0
2011-01-13 20:00:00,0.912,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.912,0.0,0.912,0.0
2011-01-13 21:00:00,0.905,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.145,0.0,0.905
2011-01-13 22:00:00,0.869,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.109,0.0,0.869
2011-01-13 23:00:00,0.889,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.129,0.0,0.889
2011-01-14 00:00:00,0.9520000000000001,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.1920000000000002,0.0,0.9520000000000001
2011-01-14 01:00:00,1.2590000000000001,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.499,0.0,1.2590000000000001
2011-01-14 02:00:00,1.425,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.665,0.0,1.425
2011-01-14 03:00:00,1.338,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.578,0.0,1.338
2011-01-14 04:00:00,1.294,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.534,0.0,1.294
2011-01-14 05:00:00,1.194,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.434,0.0,1.194
2011-01-14 06:00:00,1.065,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,1.305,0.0,1.065
2011-01-14 07:00:00,0.863,non_summer,peak,0.18266,4.200000000000002,0.863,0.0,0.0,0.0,0.0,0.0
2011-01-14 08:00:00,0.738,non_summer,peak,0.18266,3.337000000000002,0.738,0.0,0.0,0.0,0.0,0.0
2011-01-14 09:00:00,0.705,non_summer,peak,0.18266,2.599000000000002,0.705,0.0,0.0,0.0,0.0,0.0
2011-01-14 10:00:00,0.719,non_summer,peak,0.18266,1.894000000000002,0.09400000000000208,0.0,0.6249999999999978,0.0,0.6249999999999978,0.0
2011-01-14 11:00:00,0.6990000000000001,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,0.9390000000000001,0.0,0.6990000000000001
2011-01-14 12:00:00,0.774,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.014,0.0,0.774
2011-01-14 13:00:00,0.979,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.2189999999999999,0.0,0.979
2011-01-14 14:00:00,1.171,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.411,0.0,1.171
2011-01-14 15:00:00,1.137,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.377,0.0,1.137
2011-01-14 16:00:00,0.994,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.234,0.0,0.994
2011-01-14 17:00:00,0.928,non_summer,peak,0.18266,3.240000000000001,0.928,0.0,0.0,0.0,0.0,0.0
2011-01-14 18:00:00,0.931,non_summer,peak,0.18266,2.312000000000001,0.5120000000000013,0.0,0.4189999999999987,0.0,0.4189999999999987,0.0
2011-01-14 19:00:00,0.93,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.93,0.0,0.93,0.0
2011-01-14 20:00:00,0.929,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,0.929,0.0,0.929,0.0
2011-01-14 21:00:00,0.859,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.099,0.0,0.859
2011-01-14 22:00:00,0.877,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.117,0.0,0.877
2011-01-14 23:00:00,0.881,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.121,0.0,0.881
2011-01-15 00:00:00,0.901,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.141,0.0,0.901
2011-01-15 01:00:00,1.254,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.494,0.0,1.254
2011-01-15 02:00:00,1.3780000000000001,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.618,0.0,1.3780000000000001
2011-01-15 03:00:00,1.371,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.611,0.0,1.371
2011-01-15 04:00:00,1.33,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.57,0.0,1.33
2011-01-15 05:00:00,1.155,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.395,0.0,1.155
2011-01-15 06:00:00,1.04,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,1.28,0.0,1.04
2011-01-15 07:00:00,0.898,non_summer,offpeak,0.05209,4.200000000000002,0.0,0.24,0.0,1.138,0.0,0.898
2011-01-15 08:00:00,0.797,non_summer,offpeak,0.05209,4.440000000000002,0.0,0.24,0.0,1.037,0.0,0.797
2011-01-15 09:00:00,0.729,non_summer,offpeak,0.05209,4.680000000000002,0.0,0.24,0.0,0.969,0.0,0.729
2011-01-15 10:00:00,0.722,non_summer,offpeak,0.05209,4.920000000000003,0.0,0.24,0.0,0.962,0.0,0.722
2011-01-15 11:00:00,0.716,non_summer,offpeak,0.05209,5.160000000000003,0.0,0.24,0.0,0.956,0.0,0.716
2011-01-15 12:00:00,0.761,non_summer,offpeak,0.05209,5.400000000000003,0.0,0.24,0.0,1.001,0.0,0.761
2011-01-15 13:00:00,0.896,non_summer,offpeak,0.05209,5.640000000000003,0.0,0.24,0.0,1.1360000000000001,0.0,0.896
2011-01-15 14:00:00,1.094,non_summer,offpeak,0.05209,5.8800000000000034,0.0,0.11999999999999655,0.0,1.2139999999999966,0.0,1.094
2011-01-15 15:00:00,1.109,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.109,0.0,1.109
2011-01-15 16:00:00,1.058,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.058,0.0,1.058
2011-01-15 17:00:00,1.014,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.014,0.0,1.014
2011-01-15 18:00:00,1.044,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.044,0.0,1.044
2011-01-15 19:00:00,1.0230000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.0230000000000001,0.0,1.0230000000000001
2011-01-15 20:00:00,0.991,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.991,0.0,0.991
2011-01-15 21:00:00,0.9430000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.9430000000000001,0.0,0.9430000000000001
2011-01-15 22:00:00,0.915,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.915,0.0,0.915
2011-01-15 23:00:00,0.909,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.909,0.0,0.909
2011-01-16 00:00:00,0.989,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.989,0.0,0.989
2011-01-16 01:00:00,1.293,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.293,0.0,1.293
2011-01-16 02:00:00,1.446,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.446,0.0,1.446
2011-01-16 03:00:00,1.367,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.367,0.0,1.367
2011-01-16 04:00:00,1.317,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.317,0.0,1.317
2011-01-16 05:00:00,1.21,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.21,0.0,1.21
2011-01-16 06:00:00,1.068,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.068,0.0,1.068
2011-01-16 07:00:00,0.908,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.908,0.0,0.908
2011-01-16 08:00:00,0.796,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.796,0.0,0.796
2011-01-16 09:00:00,0.738,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.738,0.0,0.738
2011-01-16 10:00:00,0.722,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.722,0.0,0.722
2011-01-16 11:00:00,0.725,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.725,0.0,0.725
2011-01-16 12:00:00,0.73,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.73,0.0,0.73
2011-01-16 13:00:00,0.834,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.834,0.0,0.834
2011-01-16 14:00:00,0.989,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.989,0.0,0.989
2011-01-16 15:00:00,1.104,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.104,0.0,1.104
2011-01-16 16:00:00,1.1380000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.1380000000000001,0.0,1.1380000000000001
2011-01-16 17:00:00,1.1480000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.1480000000000001,0.0,1.1480000000000001
2011-01-16 18:00:00,1.074,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.074,0.0,1.074
2011-01-16 19:00:00,1.033,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.033,0.0,1.033
2011-01-16 20:00:00,0.989,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.989,0.0,0.989
2011-01-16 21:00:00,0.996,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.996,0.0,0.996
2011-01-16 22:00:00,0.991,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.991,0.0,0.991
2011-01-16 23:00:00,0.916,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.916,0.0,0.916
2011-01-17 00:00:00,0.9420000000000001,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,0.9420000000000001,0.0,0.9420000000000001
2011-01-17 01:00:00,1.268,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.268,0.0,1.268
2011-01-17 02:00:00,1.375,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.375,0.0,1.375
2011-01-17 03:00:00,1.307,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.307,0.0,1.307
2011-01-17 04:00:00,1.256,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.256,0.0,1.256
2011-01-17 05:00:00,1.141,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.141,0.0,1.141
2011-01-17 06:00:00,1.048,non_summer,offpeak,0.05209,6.0,0.0,0.0,0.0,1.048,0.0,1.048
2011-01-17 07:00:00,0.865,non_summer,peak,0.18266,6.0,0.865,0.0,0.0,0.0,0.0,0.0
2011-01-17 08:00:00,0.785,non_summer,peak,0.18266,5.135,0.785,0.0,0.0,0.0,0.0,0.0
2011-01-17 09:00:00,0.738,non_summer,peak,0.18266,4.35,0.738,0.0,0.0,0.0,0.0,0.0
2011-01-17 10:00:00,0.6910000000000001,non_summer,peak,0.18266,3.6119999999999997,0.6910000000000001,0.0,0.0,0.0,0.0,0.0
2011-01-17 11:00:00,0.666,non_summer,offpeak,0.05209,2.9209999999999994,0.0,0.24,0.0,0.906,0.0,0.666
2011-01-17 12:00:00,0.68,non_summer,offpeak,0.05209,3.1609999999999996,0.0,0.24,0.0,0.92,0.0,0.68
2011-01-17 13:00:00,0.836,non_summer,offpeak,0.05209,3.401,0.0,0.24,0.0,1.076,0.0,0.836
2011-01-17 14:00:00,0.899,non_summer,offpeak,0.05209,3.641,0.0,0.24,0.0,1.139,0.0,0.899
2011-01-17 15:00:00,1.0050000000000001,non_summer,offpeak,0.05209,3.8810000000000002,0.0,0.24,0.0,1.245,0.0,1.0050000000000001
2011-01-17 16:00:00,1.107,non_summer,offpeak,0.05209,4.121,0.0,0.24,0.0,1.347,0.0,1.107
2011-01-17 17:00:00,1.17,non_summer,peak,0.18266,4.361000000000001,1.17,0.0,0.0,0.0,0.0,0.0
2011-01-17 18:00:00,1.1320000000000001,non_summer,peak,0.18266,3.1910000000000007,1.1320000000000001,0.0,0.0,0.0,0.0,0.0
2011-01-17 19:00:00,1.039,non_summer,peak,0.18266,2.0590000000000006,0.2590000000000008,0.0,0.7799999999999991,0.0,0.7799999999999991,0.0
2011-01-17 20:00:00,1.032,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,1.032,0.0,1.032,0.0
2011-01-17 21:00:00,1.0090000000000001,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.249,0.0,1.0090000000000001
2011-01-17 22:00:00,0.966,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.206,0.0,0.966
2011-01-17 23:00:00,0.964,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.204,0.0,0.964
2011-01-18 00:00:00,1.051,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.291,0.0,1.051
2011-01-18 01:00:00,1.373,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.613,0.0,1.373
2011-01-18 02:00:00,1.558,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.798,0.0,1.558
2011-01-18 03:00:00,1.44,non_summer,offpeak,0.05209,3.240000000000001,0.0,0.24,0.0,1.68,0.0,1.44
2011-01-18 04:00:00,1.33,non_summer,offpeak,0.05209,3.4800000000000013,0.0,0.24,0.0,1.57,0.0,1.33
2011-01-18 05:00:00,1.174,non_summer,offpeak,0.05209,3.7200000000000015,0.0,0.24,0.0,1.414,0.0,1.174
2011-01-18 06:00:00,0.992,non_summer,offpeak,0.05209,3.9600000000000017,0.0,0.24,0.0,1.232,0.0,0.992
2011-01-18 07:00:00,0.8190000000000001,non_summer,peak,0.18266,4.200000000000002,0.8190000000000001,0.0,0.0,0.0,0.0,0.0
2011-01-18 08:00:00,0.783,non_summer,peak,0.18266,3.381000000000002,0.783,0.0,0.0,0.0,0.0,0.0
2011-01-18 09:00:00,0.729,non_summer,peak,0.18266,2.598000000000002,0.729,0.0,0.0,0.0,0.0,0.0
2011-01-18 10:00:00,0.705,non_summer,peak,0.18266,1.869000000000002,0.06900000000000217,0.0,0.6359999999999979,0.0,0.6359999999999979,0.0
2011-01-18 11:00:00,0.713,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,0.953,0.0,0.713
2011-01-18 12:00:00,0.745,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,0.985,0.0,0.745
2011-01-18 13:00:00,0.9510000000000001,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.191,0.0,0.9510000000000001
2011-01-18 14:00:00,1.018,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.258,0.0,1.018
2011-01-18 15:00:00,1.046,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.286,0.0,1.046
2011-01-18 16:00:00,1.073,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.313,0.0,1.073
2011-01-18 17:00:00,1.071,non_summer,peak,0.18266,3.240000000000001,1.071,0.0,0.0,0.0,0.0,0.0
2011-01-18 18:00:00,1.1,non_summer,peak,0.18266,2.1690000000000014,0.36900000000000155,0.0,0.7309999999999985,0.0,0.7309999999999985,0.0
2011-01-18 19:00:00,1.08,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,1.08,0.0,1.08,0.0
2011-01-18 20:00:00,1.028,non_summer,peak,0.18266,1.7999999999999998,0.0,0.0,1.028,0.0,1.028,0.0
2011-01-18 21:00:00,0.997,non_summer,offpeak,0.05209,1.7999999999999998,0.0,0.24,0.0,1.237,0.0,0.997
2011-01-18 22:00:00,1.006,non_summer,offpeak,0.05209,2.04,0.0,0.24,0.0,1.246,0.0,1.006
2011-01-18 23:00:00,1.0090000000000001,non_summer,offpeak,0.05209,2.2800000000000002,0.0,0.24,0.0,1.249,0.0,1.0090000000000001
2011-01-19 00:00:00,1.081,non_summer,offpeak,0.05209,2.5200000000000005,0.0,0.24,0.0,1.321,0.0,1.081
2011-01-19 01:00:00,1.3960000000000001,non_summer,offpeak,0.05209,2.7600000000000007,0.0,0.24,0.0,1.6360000000000001,0.0,1.3960000000000001
2011-01-19 02:00:00,1.59,non_summer,offpeak,0.05209,3.000000000000001,0.0,0.24,0.0,1.83,0.0,1.59
